

*******************************************************************************
Ephemeris / WWW_USER Wed Apr 24 00:30:52 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Juno (spacecraft) (-61)         {source: juno_merged_DE436}
Center body name: Jupiter (599)                   {source: juno_merged_DE436}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2016-Aug-01 00:00:00.0000 TDB
Stop  time      : A.D. 2016-Sep-23 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {W-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {W-lon(deg),Dxy(km),Dz(km)}
Center radii    : 71492.0, 71492.0, 66854.0 km    {Equator_a, b, pole_c}
Keplerian GM    : 1.2668653190037040E+08 km^3/s^2
Output units    : KM-S, deg, Julian Day Number (Tp)
Calendar mode   : Gregorian
Output type     : GEOMETRIC osculating elements
Output format   : 10
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
2457633.916666667, A.D. 2016-Sep-02 10:00:00.0000,  9.815743055880656E-01,  7.520429862470689E+04,  9.061982539263302E+01,  2.692536870636209E+02,  1.737890369050294E+02,  2.457628035536576E+06,  7.820952610981736E-05,  3.974057833559515E+01,  1.700237871871945E+02,  4.081490604554792E+06,  8.087776910484877E+06,  4.603019835390749E+06,
2457633.958333333, A.D. 2016-Sep-02 11:00:00.0000,  9.815746271764300E-01,  7.520004040909349E+04,  9.062212963900996E+01,  2.692530191725783E+02,  1.737885036077136E+02,  2.457628035475040E+06,  7.821412146495063E-05,  4.002490004742527E+01,  1.700687985065366E+02,  4.081330735022990E+06,  8.087461429636885E+06,  4.602749391761991E+06,
2457634.000000000, A.D. 2016-Sep-02 12:00:00.0000,  9.815749289184066E-01,  7.519606144432604E+04,  9.062531068700140E+01,  2.692520997749871E+02,  1.737880026168160E+02,  2.457628035416727E+06,  7.821840809539246E-05,  4.030907401769247E+01,  1.701134233884831E+02,  4.081181619942106E+06,  8.087167178439885E+06,  4.602497145696912E+06,
2457634.041666667, A.D. 2016-Sep-02 13:00:00.0000,  9.815752025632217E-01,  7.519244644498389E+04,  9.062929826444157E+01,  2.692509505634321E+02,  1.737875439291298E+02,  2.457628035362841E+06,  7.822230623800570E-05,  4.059304737596928E+01,  1.701576577840704E+02,  4.081046030654867E+06,  8.086899614864750E+06,  4.602267784136076E+06,
2457634.083333333, A.D. 2016-Sep-02 14:00:00.0000,  9.815754403996775E-01,  7.518927155316202E+04,  9.063400336326531E+01,  2.692495984234852E+02,  1.737871364843884E+02,  2.457628035314498E+06,  7.822574604463665E-05,  4.087677186628807E+01,  1.702014986454759E+02,  4.080926393043713E+06,  8.086663514534263E+06,  4.602065409444343E+06,
2457634.125000000, A.D. 2016-Sep-02 15:00:00.0000,  9.815756354570258E-01,  7.518660262927966E+04,  9.063932031705181E+01,  2.692480747804402E+02,  1.737867879782918E+02,  2.457628035272703E+06,  7.822866898489813E-05,  4.116020494696535E+01,  1.702449441113749E+02,  4.080824739106216E+06,  8.086462875583151E+06,  4.601893457620980E+06,
2457634.166666667, A.D. 2016-Sep-02 16:00:00.0000,  9.815757816876366E-01,  7.518449381427873E+04,  9.064512923906331E+01,  2.692464148526059E+02,  1.737865047094103E+02,  2.457628035238321E+06,  7.823102894145255E-05,  4.144331073935915E+01,  1.702879936570090E+02,  4.080742669219611E+06,  8.086300844624943E+06,  4.601754634589057E+06,
2457634.208333333, A.D. 2016-Sep-02 17:00:00.0000,  9.815758741259539E-01,  7.518298639302704E+04,  9.065129875020109E+01,  2.692446568327580E+02,  1.737862914622236E+02,  2.457628035212061E+06,  7.823279298500552E-05,  4.172606080735067E+01,  1.703306482065460E+02,  4.080681325507887E+06,  8.086179664622747E+06,  4.601650871252920E+06,
2457634.250000000, A.D. 2016-Sep-02 18:00:00.0000,  9.815759090193492E-01,  7.518210797705632E+04,  9.065768892126883E+01,  2.692428410203461E+02,  1.737861514272207E+02,  2.457628035194453E+06,  7.823394182749515E-05,  4.200843475594620E+01,  1.703729102067065E+02,  4.080641376337849E+06,  8.086100644698641E+06,  4.601583297359546E+06,
2457634.291666667, A.D. 2016-Sep-02 19:00:00.0000,  9.815758839278200E-01,  7.518187201279092E+04,  9.066415435241085E+01,  2.692410089270351E+02,  1.737860861577195E+02,  2.457628035185842E+06,  7.823446996240983E-05,  4.229042064392533E+01,  1.704147836619804E+02,  4.080623011614379E+06,  8.086064151215968E+06,  4.601552233599501E+06,
2457634.333333333, A.D. 2016-Sep-02 20:00:00.0000,  9.815757977908829E-01,  7.518227761018736E+04,  9.067054731459164E+01,  2.692392023771629E+02,  1.737860955619490E+02,  2.457628035186370E+06,  7.823438551011295E-05,  4.257201521155991E+01,  1.704562741329705E+02,  4.080625948242324E+06,  8.086069618874460E+06,  4.601557200873837E+06,
2457634.375000000, A.D. 2016-Sep-02 21:00:00.0000,  9.815756509613482E-01,  7.518330967707430E+04,  9.067672088335949E+01,  2.692374626227610E+02,  1.737861779280624E+02,  2.457628035195977E+06,  7.823370979292591E-05,  4.285322392947602E+01,  1.704973887003846E+02,  4.080649444892086E+06,  8.086115580107097E+06,  4.601596945266580E+06,
2457634.416666667, A.D. 2016-Sep-02 22:00:00.0000,  9.815754452068161E-01,  7.518493933722714E+04,  9.068253200329589E+01,  2.692358294901255E+02,  1.737863299791638E+02,  2.457628035214398E+06,  7.823247666910248E-05,  4.313406087853809E+01,  1.705381358978781E+02,  4.080692325061896E+06,  8.086199710786565E+06,  4.601669477021430E+06,
2457634.458333333, A.D. 2016-Sep-02 23:00:00.0000,  9.815751837669862E-01,  7.518712443407369E+04,  9.068784439103136E+01,  2.692343405831726E+02,  1.737865469603023E+02,  2.457628035241169E+06,  7.823073137431545E-05,  4.341454827850114E+01,  1.705785256122709E+02,  4.080753017191754E+06,  8.086318909949435E+06,  4.601772138336347E+06,
2457634.500000000, A.D. 2016-Sep-03 00:00:00.0000,  9.815748709505578E-01,  7.518981112356484E+04,  9.069253148063174E+01,  2.692330304855622E+02,  1.737868227236246E+02,  2.457628035275614E+06,  7.822853059292058E-05,  4.369471684239861E+01,  1.706185689847580E+02,  4.080829551955908E+06,  8.086469292788251E+06,  4.601901598706224E+06,
2457634.541666667, A.D. 2016-Sep-03 01:00:00.0000,  9.815745125706218E-01,  7.519293394841709E+04,  9.069647877133528E+01,  2.692319301401108E+02,  1.737871498852844E+02,  2.457628035316885E+06,  7.822593955744487E-05,  4.397460406166581E+01,  1.706582782417100E+02,  4.080919662864810E+06,  8.086646391781203E+06,  4.602054025003248E+06,
2457634.583333333, A.D. 2016-Sep-03 02:00:00.0000,  9.815741154918898E-01,  7.519641781606142E+04,  9.069958637080830E+01,  2.692310661818802E+02,  1.737875199504043E+02,  2.457628035363952E+06,  7.822303183301736E-05,  4.425425430157620E+01,  1.706976665568666E+02,  4.081020793490903E+06,  8.086845169165744E+06,  4.602225093607874E+06,
2457634.625000000, A.D. 2016-Sep-03 03:00:00.0000,  9.815736875888416E-01,  7.520017927499725E+04,  9.070177110847146E+01,  2.692304603992152E+02,  1.737879234802034E+02,  2.457628035415628E+06,  7.821988758013805E-05,  4.453371781535920E+01,  1.707367478732610E+02,  4.081130157625023E+06,  8.087060135975048E+06,  4.602410092077565E+06,
2457634.666666667, A.D. 2016-Sep-03 04:00:00.0000,  9.815732375975240E-01,  7.520412811159893E+04,  9.070296844922369E+01,  2.692301292569031E+02,  1.737883502700239E+02,  2.457628035470585E+06,  7.821659199630943E-05,  4.481304983885683E+01,  1.707755367158425E+02,  4.081244793252068E+06,  8.087285458392536E+06,  4.602604010373991E+06,
2457634.708333333, A.D. 2016-Sep-03 05:00:00.0000,  9.815727749488128E-01,  7.520816908386293E+04,  9.070313414870584E+01,  2.692300834966870E+02,  1.737887895425411E+02,  2.457628035527381E+06,  7.821323366440463E-05,  4.509230957553302E+01,  1.708140479911509E+02,  4.081361619828798E+06,  8.087515070573734E+06,  4.602801637695725E+06,
2457634.750000000, A.D. 2016-Sep-03 06:00:00.0000,  9.815723095844284E-01,  7.521220378168867E+04,  9.070224562187856E+01,  2.692303278216561E+02,  1.737892301554307E+02,  2.457628035584476E+06,  7.820990281679166E-05,  4.537155907460788E+01,  1.708522967752311E+02,  4.081477498565608E+06,  8.087742793349528E+06,  4.602997664417351E+06,
2457634.791666667, A.D. 2016-Sep-03 07:00:00.0000,  9.815718517572249E-01,  7.521613259951075E+04,  9.070030298148482E+01,  2.692308606750893E+02,  1.737896608222933E+02,  2.457628035640275E+06,  7.820668952797519E-05,  4.565086200803190E+01,  1.708902980914119E+02,  4.081589295278244E+06,  8.087962457956976E+06,  4.603186788404142E+06,
2457634.833333333, A.D. 2016-Sep-03 08:00:00.0000,  9.815714118181152E-01,  7.521985679855519E+04,  9.069732968464436E+01,  2.692316741291579E+02,  1.737900703446001E+02,  2.457628035693150E+06,  7.820368185653507E-05,  4.593028235816698E+01,  1.709280666805398E+02,  4.081693945089907E+06,  8.088168033381260E+06,  4.603363824486183E+06,
2457634.875000000, A.D. 2016-Sep-03 09:00:00.0000,  9.815709999932356E-01,  7.522328062290349E+04,  9.069337270821764E+01,  2.692327539034201E+02,  1.737904478508652E+02,  2.457628035741478E+06,  7.820096396909373E-05,  4.620988303736271E+01,  1.709656167677340E+02,  4.081788517841024E+06,  8.088353755059145E+06,  4.603523815157544E+06,
2457634.916666667, A.D. 2016-Sep-03 10:00:00.0000,  9.815706261566317E-01,  7.522631341730240E+04,  9.068850216291715E+01,  2.692340795355861E+02,  1.737907830373032E+02,  2.457628035783679E+06,  7.819861429352116E-05,  4.648972447230732E+01,  1.710029618315259E+02,  4.081870282552839E+06,  8.088514251688375E+06,  4.603662139698892E+06,
2457634.958333333, A.D. 2016-Sep-03 11:00:00.0000,  9.815702996054628E-01,  7.522887167834320E+04,  9.068281026174682E+01,  2.692356247251138E+02,  1.737910664022531E+02,  2.457628035818252E+06,  7.819670376262989E-05,  4.676986319808605E+01,  1.710401143830246E+02,  4.081936768795336E+06,  8.088644665912329E+06,  4.603774618081070E+06,
2457635.000000000, A.D. 2016-Sep-03 12:00:00.0000,  9.815700288458327E-01,  7.523088096031550E+04,  9.067640959319517E+01,  2.692373578603992E+02,  1.737912894652463E+02,  2.457628035843812E+06,  7.819529421848195E-05,  4.705035051583878E+01,  1.710770857638533E+02,  4.081985822495702E+06,  8.088740764031089E+06,  4.603857605473549E+06,
2457635.041666667, A.D. 2016-Sep-03 13:00:00.0000,  9.815698213972062E-01,  7.523227755990192E+04,  9.066943073166389E+01,  2.692392427179886E+02,  1.737914449616125E+02,  2.457628035859125E+06,  7.819443704362274E-05,  4.733123126798047E+01,  1.711138859711810E+02,  4.082015653852529E+06,  8.088799030145157E+06,  4.603908073398686E+06,
2457635.083333333, A.D. 2016-Sep-03 14:00:00.0000,  9.815696836200838E-01,  7.523300993425366E+04,  9.066201936992205E+01,  2.692412392814282E+02,  1.737915270063508E+02,  2.457628035863141E+06,  7.819417205914157E-05,  4.761254276818453E+01,  1.711505235147877E+02,  4.082024875939553E+06,  8.088816741944852E+06,  4.603923675126540E+06,
2457635.125000000, A.D. 2016-Sep-03 15:00:00.0000,  9.815696205636816E-01,  7.523303987990026E+04,  9.065433341131074E+01,  2.692433045603617E+02,  1.737915312283258E+02,  2.457628035855015E+06,  7.819452666623579E-05,  4.789431387793263E+01,  1.711870053030457E+02,  4.082012534785293E+06,  8.088792029690686E+06,  4.603902796632020E+06,
2457635.166666667, A.D. 2016-Sep-03 16:00:00.0000,  9.815696358147129E-01,  7.523234363963826E+04,  9.064654085077184E+01,  2.692453931877264E+02,  1.737914548900841E+02,  2.457628035834147E+06,  7.819551508997601E-05,  4.817656413203873E+01,  1.712233365395089E+02,  4.081978135825260E+06,  8.088723928010882E+06,  4.603844601391326E+06,
2457635.208333333, A.D. 2016-Sep-03 17:00:00.0000,  9.815697313014200E-01,  7.523091334038785E+04,  9.063881985083952E+01,  2.692474574225587E+02,  1.737912970327249E+02,  2.457628035800204E+06,  7.819713738794442E-05,  4.845930266165794E+01,  1.712595205863894E+02,  4.081921678449659E+06,  8.088612443558930E+06,  4.603749088844535E+06,
2457635.250000000, A.D. 2016-Sep-03 18:00:00.0000,  9.815699069638091E-01,  7.522875953571175E+04,  9.063136323942653E+01,  2.692494459736088E+02,  1.737910587230898E+02,  2.457628035753177E+06,  7.819937758330487E-05,  4.874252641863487E+01,  1.712955587116431E+02,  4.081843720918122E+06,  8.088458682300531E+06,  4.603617204197005E+06,
2457635.291666667, A.D. 2016-Sep-03 19:00:00.0000,  9.815701611916069E-01,  7.522590711707303E+04,  9.062432540137414E+01,  2.692513181568654E+02,  1.737907427534996E+02,  2.457628035693326E+06,  7.820220724619698E-05,  4.902622251758400E+01,  1.713314505502036E+02,  4.081745255569791E+06,  8.088264604022509E+06,  4.603450627252046E+06,
2457635.333333333, A.D. 2016-Sep-03 20:00:00.0000,  9.815704920813298E-01,  7.522238356095424E+04,  9.061788821366056E+01,  2.692530263001122E+02,  1.737903521368108E+02,  2.457628035620976E+06,  7.820559581073888E-05,  4.931037587563655E+01,  1.713671954112031E+02,  4.081627349623865E+06,  8.088032315686774E+06,  4.603251164676457E+06,
2457635.375000000, A.D. 2016-Sep-03 21:00:00.0000,  9.815708936450023E-01,  7.521825205598265E+04,  9.061221004879498E+01,  2.692545293049807E+02,  1.737898938326583E+02,  2.457628035537101E+06,  7.820948303579616E-05,  4.959494776110863E+01,  1.714027887043808E+02,  4.081492103147118E+06,  8.087765954238254E+06,  4.603022370512659E+06,
2457635.416666667, A.D. 2016-Sep-03 22:00:00.0000,  9.815713591302864E-01,  7.521358174113880E+04,  9.060743736392514E+01,  2.692557895217280E+02,  1.737893754530366E+02,  2.457628035442819E+06,  7.821380426401688E-05,  4.987989480211949E+01,  1.714382251974248E+02,  4.081341769742135E+06,  8.087469957743132E+06,  4.602768058497597E+06,
2457635.458333333, A.D. 2016-Sep-03 23:00:00.0000,  9.815718805238232E-01,  7.520845171463284E+04,  9.060370014903025E+01,  2.692567739132013E+02,  1.737888056858471E+02,  2.457628035339461E+06,  7.821848731639861E-05,  5.016516642182084E+01,  1.714734986001537E+02,  4.081178864281819E+06,  8.087149276849005E+06,  4.602492484210003E+06,
2457635.500000000, A.D. 2016-Sep-04 00:00:00.0000,  9.815724484467330E-01,  7.520295156823298E+04,  9.060110806106916E+01,  2.692574550244640E+02,  1.737881943379136E+02,  2.457628035228583E+06,  7.822345230798650E-05,  5.045070449489960E+01,  1.715086015271828E+02,  4.081006168988243E+06,  8.086809386408253E+06,  4.602200355241090E+06,
2457635.541666667, A.D. 2016-Sep-04 01:00:00.0000,  9.815730522743146E-01,  7.519717999857177E+04,  9.059974737965322E+01,  2.692578117254652E+02,  1.737875521697518E+02,  2.457628035111951E+06,  7.822861303675576E-05,  5.073644425443861E+01,  1.715435256666720E+02,  4.080826684809775E+06,  8.086456189620978E+06,  4.601896748838610E+06,
2457635.583333333, A.D. 2016-Sep-04 02:00:00.0000,  9.815736803735392E-01,  7.519124246876240E+04,  9.059967881973459E+01,  2.692578297208386E+02,  1.737868906300826E+02,  2.457628034991495E+06,  7.823387910705983E-05,  5.102231583208354E+01,  1.715782620475752E+02,  4.080643557315981E+06,  8.086095872163200E+06,  4.601586986468546E+06,
2457635.625000000, A.D. 2016-Sep-04 03:00:00.0000,  9.815743203942721E-01,  7.518524849993853E+04,  9.060093617764556E+01,  2.692575018364284E+02,  1.737862215543799E+02,  2.457628034869259E+06,  7.823915829280948E-05,  5.130824605800736E+01,  1.716128013417098E+02,  4.080459994352902E+06,  8.085734740205866E+06,  4.601276494472277E+06,
2457635.666666667, A.D. 2016-Sep-04 04:00:00.0000,  9.815749595780686E-01,  7.517930891504027E+04,  9.060352575540520E+01,  2.692568281001323E+02,  1.737855568631724E+02,  2.457628034747358E+06,  7.824435886857729E-05,  5.159416030824232E+01,  1.716471341655086E+02,  4.080279184926658E+06,  8.085379060938276E+06,  4.600970666839663E+06,
2457635.708333333, A.D. 2016-Sep-04 05:00:00.0000,  9.815755850656975E-01,  7.517353319799904E+04,  9.060742649451014E+01,  2.692558156378911E+02,  1.737849082780744E+02,  2.457628034627922E+06,  7.824939177421865E-05,  5.187998428833532E+01,  1.716812513639213E+02,  4.080104223990376E+06,  8.085034914782753E+06,  4.600674738006228E+06,
2457635.750000000, A.D. 2016-Sep-04 06:00:00.0000,  9.815761841944043E-01,  7.516802704040514E+04,  9.061259074709783E+01,  2.692544784061523E+02,  1.737842870632412E+02,  2.457628034513046E+06,  7.825417255737750E-05,  5.216564570162748E+01,  1.717151442690016E+02,  4.079938045058802E+06,  8.084708063077199E+06,  4.600393668925972E+06,
2457635.791666667, A.D. 2016-Sep-04 07:00:00.0000,  9.815767447807842E-01,  7.516289010175927E+04,  9.061894561420311E+01,  2.692528367812853E+02,  1.737837037946113E+02,  2.457628034404751E+06,  7.825862307870951E-05,  5.245107578171703E+01,  1.717488049308378E+02,  4.079783361159894E+06,  8.084403832218029E+06,  4.600132047275172E+06,
2457635.833333333, A.D. 2016-Sep-04 08:00:00.0000,  9.815772554739163E-01,  7.515821382964995E+04,  9.062639344260216E+01,  2.692509173708327E+02,  1.737831681714192E+02,  2.457628034304948E+06,  7.826267267936282E-05,  5.273621041835851E+01,  1.717822263099329E+02,  4.079642624541504E+06,  8.084127035253359E+06,  4.599894019399223E+06,
2457635.875000000, A.D. 2016-Sep-04 09:00:00.0000,  9.815777056539975E-01,  7.515408031553318E+04,  9.063481946739957E+01,  2.692487509906266E+02,  1.737826887831922E+02,  2.457628034215360E+06,  7.826626062942269E-05,  5.302099245445233E+01,  1.718154024949099E+02,  4.079517941902851E+06,  8.083881803490169E+06,  4.599683147052830E+06,
2457635.916666667, A.D. 2016-Sep-04 10:00:00.0000,  9.815780861793950E-01,  7.515055976773612E+04,  9.064408641244366E+01,  2.692463740099923E+02,  1.737822730474246E+02,  2.457628034137548E+06,  7.826933533093104E-05,  5.330537120054108E+01,  1.718483287863661E+02,  4.079411102427408E+06,  8.083671645087080E+06,  4.599502454925443E+06,
2457635.958333333, A.D. 2016-Sep-04 11:00:00.0000,  9.815783892367449E-01,  7.514770985571622E+04,  9.065404282255426E+01,  2.692438261685955E+02,  1.737819270313901E+02,  2.457628034072838E+06,  7.827185631332821E-05,  5.358930441761128E+01,  1.718810018577584E+02,  4.079323508756917E+06,  8.083499307658116E+06,  4.599354314006462E+06,
2457636.000000000, A.D. 2016-Sep-04 12:00:00.0000,  9.815786085960416E-01,  7.514557451256675E+04,  9.066452493984463E+01,  2.692411500665270E+02,  1.737816553734494E+02,  2.457628034022304E+06,  7.827379449289147E-05,  5.387275881833644E+01,  1.719134198339165E+02,  4.079256168262033E+06,  8.083366762011500E+06,  4.599240426918282E+06,
2457636.041666667, A.D. 2016-Sep-04 13:00:00.0000,  9.815787397439125E-01,  7.514418318752070E+04,  9.067536011151260E+01,  2.692383902704451E+02,  1.737814612188112E+02,  2.457628033986749E+06,  7.827513250296679E-05,  5.415571064993019E+01,  1.719455823493329E+02,  4.079209681796252E+06,  8.083275180404983E+06,  4.599161808973690E+06,
2457636.083333333, A.D. 2016-Sep-04 14:00:00.0000,  9.815787799784907E-01,  7.514355040133500E+04,  9.068637032310565E+01,  2.692355923982500E+02,  1.737813461845625E+02,  2.457628033966687E+06,  7.827586479239136E-05,  5.443814608700651E+01,  1.719774905749478E+02,  4.079184240435529E+06,  8.083224930469722E+06,  4.599118782715678E+06,
2457636.125000000, A.D. 2016-Sep-04 15:00:00.0000,  9.815787284632187E-01,  7.514367561360827E+04,  9.069737579220740E+01,  2.692328021990295E+02,  1.737813103540999E+02,  2.457628033962331E+06,  7.827599749449284E-05,  5.472006142780696E+01,  1.720091472132174E+02,  4.079179630112302E+06,  8.083215584610996E+06,  4.599110985782430E+06,
2457636.166666667, A.D. 2016-Sep-04 16:00:00.0000,  9.815785862381962E-01,  7.514454340301873E+04,  9.070819855772271E+01,  2.692300646446944E+02,  1.737813523005236E+02,  2.457628033973589E+06,  7.827554807369982E-05,  5.500146309133540E+01,  1.720405564620042E+02,  4.079195243897493E+06,  8.083245944391968E+06,  4.599137391680023E+06,
2457636.208333333, A.D. 2016-Sep-04 17:00:00.0000,  9.815783561891509E-01,  7.514612395264419E+04,  9.071866600141227E+01,  2.692274230490910E+02,  1.737814691379384E+02,  2.457628034000063E+06,  7.827454476177705E-05,  5.528236741759990E+01,  1.720717239486069E+02,  4.079230101517278E+06,  8.083314079081913E+06,  4.599196342765507E+06,
2457636.250000000, A.D. 2016-Sep-04 18:00:00.0000,  9.815780429754641E-01,  7.514837382407319E+04,  9.072861424112045E+01,  2.692249182294247E+02,  1.737816565990225E+02,  2.457628034041059E+06,  7.827302580029922E-05,  5.556280027774321E+01,  1.721026566360016E+02,  4.079282875537274E+06,  8.083417377250475E+06,  4.599285594484119E+06,
